uid,datetime,latitude,longitude
1589,2018-05-03 20:39:24,-1.11720711118115,37.008278403470705
1590,2018-05-03 20:51:54,-1.11720711118115,37.008278403470705
1591,2018-05-03 21:15:54,-1.11720711118115,37.008278403470705
1592,2018-05-03 21:39:24,-1.11802464119581,37.0098691971455
1593,2018-05-03 22:09:54,-1.3308545104153102,36.86446750308671
1594,2018-05-03 22:25:54,-1.11720711118115,37.008278403470705
1595,2018-05-04 06:15:24,-1.24478301088143,36.866854236923
1596,2018-05-04 08:41:24,-1.2437350109196499,36.768225003385794
1597,2018-05-04 12:43:24,-1.2842698107701203,36.741037903339794
1598,2018-05-04 13:56:54,-1.09214923624384,37.0329252226264
1599,2018-05-04 18:33:24,-1.06796201135107,37.05124000352129
1600,2018-05-04 19:42:54,-1.25908001094157,36.7780300032778
1601,2018-05-04 20:14:24,-1.27781531129998,36.9690020535827
1602,2018-05-05 00:34:24,-1.23380161279392,36.8731698056836
1603,2018-05-05 05:29:54,-1.28322629853161,36.830118351014
1604,2018-05-05 05:30:54,-1.28157365993785,36.8279552984782
1605,2018-05-05 06:46:24,-1.14923796102426,36.6670427033374
1606,2018-05-05 07:10:54,-1.2037443307379099,36.917527483384
1607,2018-05-05 07:13:24,-1.14924411109529,36.9620097034438
1608,2018-05-05 08:52:54,-1.27508676096317,36.8236817033716
1609,2018-05-05 09:15:24,-1.2310315443989899,36.8775973348898
1610,2018-05-05 12:28:24,-1.33430683652177,36.7795050006036
1611,2018-05-05 12:52:24,-1.33583299383184,36.77677045900921
1612,2018-05-05 14:08:54,-1.2186369542494901,36.8913614321549
1613,2018-05-06 02:27:54,-1.28539222574599,36.8832627885051
1614,2018-05-06 07:14:24,-1.27248522823729,36.8140043258423
1615,2018-05-06 07:21:24,-1.27248522823729,36.8140043258423
1616,2018-05-06 13:58:24,-1.26261808449677,36.7185235021257
1617,2018-05-06 16:00:54,-1.26426660944345,36.74698523415729
1618,2018-05-06 16:14:54,-1.26453606094829,36.7387774533703
1619,2018-05-06 19:24:54,-1.26744143487214,36.835518402312104
1620,2018-05-06 19:56:24,-1.3221310434486298,36.707482226331
1621,2018-05-06 21:39:54,-1.26433113609309,36.7469843524426
1622,2018-05-07 06:08:54,-1.31963276778804,36.8379822621182
1623,2018-05-07 06:33:54,-1.24479261558771,36.8676989548545
1624,2018-05-07 06:35:54,-1.2047652295034,36.786685615945395
1625,2018-05-07 06:52:54,-1.2233753109887,36.785733603404296
1626,2018-05-07 06:59:54,-1.3089846205338798,36.835691743277295
1627,2018-05-07 07:35:54,-1.30921751767361,36.7278085643515
1628,2018-05-07 07:50:54,-1.26032854423438,36.7708487699924
1629,2018-05-07 07:54:54,-1.30921751767361,36.7278085643515
1630,2018-05-07 07:55:24,-1.30921751767361,36.7278085643515
1631,2018-05-07 08:11:54,-1.26305121247365,36.763820119463205
1632,2018-05-07 08:14:54,-1.26378897205483,36.7639349848911
1633,2018-05-07 08:20:54,-1.2311885512248,36.6701635402351
1634,2018-05-07 08:28:24,-1.26220449317231,36.866547361673604
1635,2018-05-07 08:33:24,-1.26378897205483,36.7639349848911
1636,2018-05-07 09:10:54,-1.28443181057705,36.8874389032922
1637,2018-05-07 09:30:24,-1.3641376101854599,36.9121154031781
1638,2018-05-07 12:44:42,-0.685457013265962,36.965128204053
1639,2018-05-07 15:28:24,-1.32815651050347,36.8707640046704
1640,2018-05-07 15:50:24,-1.18143901117524,36.9380360033818
1641,2018-05-07 15:56:24,-1.26914301074553,36.8325853700047
1642,2018-05-07 16:17:24,-1.26680754579467,36.8346389023024
1643,2018-05-07 16:23:24,-1.18143901117524,36.9380360033818
1644,2018-05-07 19:33:24,-1.95982900730381,37.1261702023426
1645,2018-05-07 19:43:54,-1.11667001048199,37.5333300032964
1646,2018-05-07 19:50:24,-1.25558158388327,36.797058418781795
1647,2018-05-07 21:24:24,-1.32343962050059,36.7080832744743
1648,2018-05-08 05:51:54,-1.22572351346483,36.8849485172725
1649,2018-05-08 05:52:24,-1.22572351346483,36.8849485172725
1650,2018-05-08 05:52:54,-1.25002537148201,36.8211229213831
1651,2018-05-08 06:00:54,-1.25014875693816,36.8214609907696
1652,2018-05-08 06:56:54,-1.25936693070694,36.843122763198
1653,2018-05-08 06:58:54,-1.33195702932342,36.7835609485933
1654,2018-05-08 08:15:54,-1.10401841165395,36.696863603587396
1655,2018-05-08 09:14:24,-1.4593590950863502,37.007467623477
1656,2018-05-08 09:28:54,-1.33025064952415,36.866555401731205
1657,2018-05-08 13:22:54,-1.29941764956175,36.886100766969
1658,2018-05-08 15:27:54,-1.27308891073749,36.8046016033339
1659,2018-05-08 17:58:24,-1.32758571051182,36.7883463032686
1660,2018-05-08 18:09:24,-1.32758571051182,36.7883463032686
1661,2018-05-08 18:17:54,-1.2561550107479098,36.8552190033394
1662,2018-05-08 20:48:24,-1.26744143487214,36.835518402312104
1663,2018-05-08 21:06:54,-1.2559272384129199,36.6954911034031
1664,2018-05-08 21:11:24,-1.26744143487214,36.835518402312104
1665,2018-05-08 21:18:24,-1.26058993504824,36.7185158632065
1666,2018-05-09 05:14:24,-1.26058993504824,36.7185158632065
1667,2018-05-09 05:54:24,-1.2622707575670702,36.7265400227758
1668,2018-05-09 05:58:54,-1.26261808449677,36.7185235021257
1669,2018-05-09 05:59:24,-1.26261808449677,36.7185235021257
1670,2018-05-09 06:03:54,-1.26058993504824,36.7185158632065
1671,2018-05-09 06:19:54,-1.26261808449677,36.7185235021257
1672,2018-05-09 06:19:54,-1.26058993504824,36.7185158632065
1673,2018-05-09 06:26:54,-1.26058993504824,36.7185158632065
1674,2018-05-09 06:27:54,-1.26261808449677,36.7185235021257
1675,2018-05-09 06:28:24,-1.26058993504824,36.7185158632065
1676,2018-05-09 06:29:54,-1.32815651050347,36.8707640046704
1677,2018-05-09 06:37:24,-1.26058993504824,36.7185158632065
1678,2018-05-09 06:39:24,-1.26261808449677,36.7185235021257
1679,2018-05-09 06:39:54,-1.26261808449677,36.7185235021257
1680,2018-05-09 06:50:54,-1.33143606788501,36.8885257668545
1681,2018-05-09 06:53:24,-1.26261808449677,36.7185235021257
1682,2018-05-09 06:55:54,-1.26261808449677,36.7185235021257
1683,2018-05-09 06:58:24,-1.26261808449677,36.7185235021257
1684,2018-05-09 07:00:54,-1.26261808449677,36.7185235021257
1685,2018-05-09 07:01:24,-1.2608505109283201,36.716734003376395
1686,2018-05-09 07:03:24,-1.25590141063773,36.695500157898294
1687,2018-05-09 07:03:54,-1.26058993504824,36.7185158632065
1688,2018-05-09 07:04:54,-1.26087391546054,36.7167386502027
1689,2018-05-09 07:06:54,-1.33139815369328,36.8885547604
1690,2018-05-09 07:07:24,-1.26087391546054,36.7167386502027
1691,2018-05-09 07:09:24,-1.26261808449677,36.7185235021257
1692,2018-05-09 07:10:24,-1.26087391546054,36.7167386502027
1693,2018-05-09 07:10:54,-1.26087391546054,36.7167386502027
1694,2018-05-09 07:11:24,-1.26261808449677,36.7185235021257
1695,2018-05-09 07:11:24,-1.2319320376282,36.6682338785344
1696,2018-05-09 07:18:54,-1.33139815369328,36.8885547604
1697,2018-05-09 07:20:24,-1.26261808449677,36.7185235021257
1698,2018-05-09 07:28:54,-1.26058993504824,36.7185158632065
1699,2018-05-09 07:30:54,-1.2608505109283201,36.716734003376395
1700,2018-05-09 07:32:24,-1.26087391546054,36.7167386502027
1701,2018-05-09 07:32:54,-1.26087391546054,36.7167386502027
1702,2018-05-09 07:36:24,-1.26261808449677,36.7185235021257
1703,2018-05-09 07:38:54,-1.2608505109283201,36.716734003376395
1704,2018-05-09 07:38:54,-1.2608505109283201,36.716734003376395
1705,2018-05-09 07:39:24,-1.26058993504824,36.7185158632065
1706,2018-05-09 07:43:24,-1.2833060106614498,36.8271530033133
1707,2018-05-09 07:48:24,-1.26058993504824,36.7185158632065
1708,2018-05-09 07:49:24,-1.26087391546054,36.7167386502027
1709,2018-05-09 07:49:24,-1.2608505109283201,36.716734003376395
1710,2018-05-09 07:49:54,-1.2608505109283201,36.716734003376395
1711,2018-05-09 07:50:24,-1.26058993504824,36.7185158632065
1712,2018-05-09 07:58:24,-1.26087391546054,36.7167386502027
1713,2018-05-09 08:00:24,-1.1702846111595702,36.8404428034557
1714,2018-05-09 08:14:54,-1.29860819533962,36.7607322116575
1715,2018-05-09 08:19:54,-1.33139815369328,36.8885547604
1716,2018-05-09 08:35:54,-1.26426660944345,36.74698523415729
1717,2018-05-09 08:50:54,-1.26058993504824,36.7185158632065
1718,2018-05-09 08:57:54,-1.26058993504824,36.7185158632065
1719,2018-05-09 09:02:54,-1.26058993504824,36.7185158632065
1720,2018-05-09 09:06:24,-1.26058993504824,36.7185158632065
1721,2018-05-09 09:47:24,-1.2592257585231001,36.7811318304235
1722,2018-05-09 10:28:24,-1.26058993504824,36.7185158632065
1723,2018-05-09 10:56:54,-1.2112058499307599,36.8746188770605
1724,2018-05-09 13:08:24,-1.33167731036268,36.8878734032309
1725,2018-05-09 13:27:54,-1.2798616108718301,36.8251532526025
1726,2018-05-09 14:01:24,-1.26058993504824,36.7185158632065
1727,2018-05-09 14:25:54,-1.32385994649529,36.799294920465705
1728,2018-05-09 14:41:54,-1.26058993504824,36.7185158632065
1729,2018-05-09 14:51:24,-1.32559992705075,36.7944915304479
1730,2018-05-09 14:51:54,-1.32559992705075,36.7944915304479
1731,2018-05-09 16:16:24,-1.32540219602396,36.8481301588456
1732,2018-05-09 16:20:54,-1.33139815369328,36.8885547604
1733,2018-05-09 16:21:54,-1.3253865103345002,36.8481390031765
1734,2018-05-09 16:39:24,-1.32746659850345,36.8521909850858
1735,2018-05-09 18:15:54,-1.2624413357035802,36.7271194777012
1736,2018-05-09 18:52:54,-1.20223411101595,36.838387003414795
1737,2018-05-09 18:53:24,-1.20223411101595,36.838387003414795
1738,2018-05-09 19:53:54,-1.26744143487214,36.835518402312104
1739,2018-05-09 21:13:54,-1.2262090019463001,36.9160473272924
1740,2018-05-09 21:14:24,-1.2262090019463001,36.9160473272924
1741,2018-05-10 08:12:54,-1.4311140649083602,36.9636328215386
1742,2018-05-10 09:15:54,-1.3276560106387199,36.691223003299996
1743,2018-05-10 10:01:24,-1.4311140649083602,36.9636328215386
1744,2018-05-10 10:02:24,-1.4354819474804,36.9722119352453
1745,2018-05-10 10:43:24,-1.4311140649083602,36.9636328215386
1746,2018-05-10 10:46:54,-1.29099351062532,36.828092303302995
1747,2018-05-10 11:25:24,-1.4354875096789097,36.971966502737104
1748,2018-05-10 13:05:54,-1.37117389028486,36.919087002443106
1749,2018-05-10 13:36:24,-1.25908001094157,36.7780300032778
1750,2018-05-10 15:06:54,-1.48313562213472,37.0482844716554
1751,2018-05-10 15:23:24,-1.28238731036264,36.7898967035239
1752,2018-05-10 15:49:54,-1.48313562213472,37.0482844716554
1753,2018-05-10 16:02:24,-1.38968051003861,36.93583200314
1754,2018-05-10 16:06:54,-1.39570413032209,36.9408923366008
1755,2018-05-10 16:43:54,-1.3429836761479899,36.7666776793119
1756,2018-05-10 16:44:24,-1.3429836761479899,36.7666776793119
1757,2018-05-10 17:43:24,-1.42015397803976,36.9540057070732
1758,2018-05-10 18:25:54,-1.27824261069195,36.82145120332171
1759,2018-05-10 19:30:54,-1.20361355039397,36.9173289010703
1760,2018-05-10 20:02:24,-1.20361355039397,36.9173289010703
1761,2018-05-10 20:41:24,-1.30791722197195,36.81942218804829
1762,2018-05-10 21:36:54,-1.2067800110659699,36.784640003426105
1763,2018-05-10 21:42:54,-1.33583299383184,36.77677045900921
1764,2018-05-10 22:11:54,-1.48313562213472,37.0482844716554
1765,2018-05-11 06:13:24,-1.3298706272473302,36.8557900831397
1766,2018-05-11 08:10:54,-1.29914280926961,36.8067951518385
1767,2018-05-11 08:48:24,-1.24478301088143,36.866854236923
1768,2018-05-11 09:23:24,-1.28492051056349,36.8960417032888
1769,2018-05-11 10:21:54,-1.24887441077013,36.863461903346206
1770,2018-05-11 16:43:24,-1.2037443307379099,36.917527483384
1771,2018-05-11 16:43:54,-1.2037443307379099,36.917527483384
1772,2018-05-11 17:42:24,-1.19729111092265,36.92622560339289
1773,2018-05-11 17:57:24,-1.23928341092198,36.781310803385104
1774,2018-05-11 18:11:24,-1.20160175138436,36.9190524079466
1775,2018-05-11 19:12:24,-1.2463903607700801,36.879987753345205
1776,2018-05-11 19:55:24,-1.3453435985574902,36.902495695366895
1777,2018-05-11 19:56:24,-1.3453435985574902,36.902495695366895
1778,2018-05-11 21:06:54,-1.5241288395531598,37.1200078625206
1779,2018-05-11 21:37:54,-1.31075901057298,36.7997843032866
1780,2018-05-11 21:49:54,-1.32993671085357,36.87100697240471
1781,2018-05-11 21:49:54,-1.22888321108489,36.6933650034268
1782,2018-05-12 09:47:24,-1.14924411109529,36.9620097034438
1783,2018-05-12 09:59:54,-1.07264771256997,37.0477054625078
1784,2018-05-12 10:00:24,-1.1329956559088898,36.9744776031982
1785,2018-05-12 10:15:24,-1.11720711118115,37.008278403470705
1786,2018-05-12 10:15:54,-1.11720711118115,37.008278403470705
1787,2018-05-12 10:17:24,-1.13136671115066,36.982167803460605
1788,2018-05-12 10:24:24,-1.07264771256997,37.0477054625078
1789,2018-05-12 10:54:54,-1.2159670108315301,36.9306224033671
1790,2018-05-12 12:42:24,-1.11720711118115,37.008278403470705
1791,2018-05-12 13:09:54,-1.32299165038734,36.8989878132385
1792,2018-05-12 16:37:54,-1.09655648437465,37.027439538180204
1793,2018-05-12 16:51:54,-1.11802464119581,37.0098691971455
1794,2018-05-12 17:34:24,-1.29759102337058,36.8050194299469
1795,2018-05-12 17:41:54,-1.2864307108601,36.6865115033698
1796,2018-05-12 18:37:55,-1.5500000088470602,37.3000000028085
1797,2018-05-12 19:36:24,-1.77911135847224,36.8216135027726
1798,2018-05-13 00:43:54,-1.31658533647308,36.833825221504796
1799,2018-05-13 04:59:24,-1.2257561108727801,36.8849726032901
1800,2018-05-13 05:20:54,-1.2257561108727801,36.8849726032901
1801,2018-05-13 06:05:24,-1.22599478564118,36.8840661235797
1802,2018-05-13 06:05:54,-1.2256985226448798,36.884987722754005
1803,2018-05-13 07:07:54,-1.22599478564118,36.8840661235797
1804,2018-05-13 07:07:54,-1.22572351346483,36.8849485172725
1805,2018-05-13 11:34:24,-1.28485791065965,36.8231574033126
1806,2018-05-13 13:14:24,-1.19609651092931,36.9252506033947
1807,2018-05-13 16:01:24,-1.23374626121378,36.8731383538059
1808,2018-05-13 21:36:54,-1.2355213842030601,36.8727336649102
1809,2018-05-14 06:22:54,-1.32299165038734,36.8989878132385
1810,2018-05-14 06:46:24,-1.26261808449677,36.7185235021257
1811,2018-05-14 06:48:54,-1.26261808449677,36.7185235021257
1812,2018-05-14 07:09:24,-1.21756991009011,36.8551574604583
1813,2018-05-14 08:33:54,-1.2838938106638502,36.823303103313705
1814,2018-05-14 08:34:24,-1.2838938106638502,36.823303103313705
1815,2018-05-14 08:41:54,-1.32041000980289,37.3498400030907
1816,2018-05-14 08:57:24,-1.2559272384129199,36.6954911034031
1817,2018-05-14 09:01:54,-1.3107593053357098,36.7246654316555
1818,2018-05-14 11:42:24,-1.30005060388468,36.781808839778705
1819,2018-05-14 18:41:54,-2.10000000719573,36.750000002297604
1820,2018-05-15 07:39:24,-1.2882200106336001,36.8313420033056
1821,2018-05-15 16:11:24,-1.3646631184616398,36.911642058838396
1822,2018-05-15 20:11:24,-0.9500589124977121,36.6006880038175
1823,2018-05-15 20:29:54,-0.9500589124977121,36.6006880038175
1824,2018-05-15 20:31:24,-0.9500589124977121,36.6006880038175
1825,2018-05-15 20:50:24,-1.11780826117638,37.00895955346989
1826,2018-05-16 06:32:24,-1.32375094669638,36.7979303498989
1827,2018-05-16 07:05:24,-1.32540219602396,36.8481301588456
1828,2018-05-16 07:09:24,-1.3253865103345002,36.8481390031765
1829,2018-05-16 07:35:54,-1.28238731036264,36.7898967035239
1830,2018-05-16 07:35:54,-1.3793460100722599,36.927907003158396
1831,2018-05-16 08:11:29,-0.685457013265962,36.965128204053
1832,2018-05-16 12:58:54,-1.19279947702144,36.747435568483
1833,2018-05-16 13:42:24,-1.29835777705315,36.8864014706279
1834,2018-05-16 15:10:24,-1.27508676096317,36.8236817033716
1835,2018-05-16 15:11:24,-1.32433501038079,36.8993600032366
1836,2018-05-16 15:19:24,-1.3042342150021002,36.8273821391271
1837,2018-05-16 18:19:54,-1.2200862230999499,36.89128172814689
1838,2018-05-16 21:55:54,-1.30659351069052,36.7384770033044
1839,2018-05-17 06:47:54,-1.24837761100935,36.683180203404795
1840,2018-05-17 07:04:54,-1.3952782772675498,36.763477334301896
1841,2018-05-17 07:24:24,-1.25533001096377,36.6937600033924
1842,2018-05-17 07:28:54,-1.25817973254447,36.701920208008
1843,2018-05-17 07:31:24,-1.2559272384129199,36.6954911034031
1844,2018-05-17 08:04:24,-1.25533001096377,36.6937600033924
1845,2018-05-17 08:05:24,-1.25590141063773,36.695500157898294
1846,2018-05-17 08:14:24,-1.25590141063773,36.695500157898294
1847,2018-05-17 08:14:24,-1.25533001096377,36.6937600033924
1848,2018-05-17 08:14:54,-1.25533001096377,36.6937600033924
1849,2018-05-17 08:30:24,-1.25590141063773,36.695500157898294
1850,2018-05-17 08:41:24,-1.25590141063773,36.695500157898294
1851,2018-05-17 08:49:54,-1.2559272384129199,36.6954911034031
1852,2018-05-17 09:13:54,-1.2559272384129199,36.6954911034031
1853,2018-05-17 09:17:24,-1.3154025152551299,36.831565181635206
1854,2018-05-17 09:17:54,-1.3154025152551299,36.831565181635206
1855,2018-05-17 09:29:54,-1.25590141063773,36.695500157898294
1856,2018-05-17 09:39:24,-1.2649850107763898,36.8029990033448
1857,2018-05-17 10:30:54,-1.2559272384129199,36.6954911034031
1858,2018-05-17 10:36:54,-1.26433113609309,36.7469843524426
1859,2018-05-17 12:04:54,-1.25908696095569,36.7780320708711
1860,2018-05-17 15:15:54,-1.24718001104322,36.661506403413206
1861,2018-05-17 15:19:54,-1.3641376101854599,36.9121154031781
1862,2018-05-17 16:21:24,-1.28188821067123,36.824574803316004
1863,2018-05-17 16:33:24,-1.0243979115317599,37.0670170035734
1864,2018-05-17 16:33:54,-1.0243979115317599,37.0670170035734
1865,2018-05-17 17:20:54,-1.3646631184616398,36.911642058838396
1866,2018-05-17 19:06:24,-1.30360101056916,36.827346003287
1867,2018-05-17 19:08:24,-1.30360101056916,36.827346003287
1868,2018-05-17 21:41:24,-1.26032854423438,36.7708487699924
1869,2018-05-17 21:48:54,-1.4833379781359601,37.0485454457922
1870,2018-05-17 23:44:24,-1.2415450108695,36.8133200033719
1871,2018-05-18 06:18:54,-1.21977101102884,36.7417880031979
1872,2018-05-18 06:28:24,-1.2634624852374399,36.7609771738299
1873,2018-05-18 07:27:24,-1.2603292718497099,36.770848969942705
1874,2018-05-18 07:36:24,-1.2603292718497099,36.770848969942705
1875,2018-05-18 08:26:24,-1.32664980829448,36.8456175957835
1876,2018-05-18 08:52:24,-1.2868153106459,36.8268702033089
1877,2018-05-18 09:52:24,-1.39188161025076,36.7663599031929
1878,2018-05-18 15:47:54,-1.26680754579467,36.8346389023024
1879,2018-05-18 15:48:24,-1.26680754579467,36.8346389023024
1880,2018-05-18 16:18:24,-1.2697232779603,36.8311313146191
1881,2018-05-18 19:12:54,-1.11830296945932,37.0097039117716
1882,2018-05-18 19:17:54,-1.11830296945932,37.0097039117716
1883,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716
1884,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716
1885,2018-05-18 19:21:24,-1.11830296945932,37.0097039117716
1886,2018-05-18 19:23:54,-1.11830296945932,37.0097039117716
1887,2018-05-18 19:33:24,-1.12481190358583,37.0033736340818
1888,2018-05-18 19:50:54,-1.11780826117638,37.00895955346989
1889,2018-05-18 20:05:54,-1.11780826117638,37.00895955346989
1890,2018-05-18 20:27:54,-1.26666621084511,36.744863703361396
1891,2018-05-18 20:37:54,-1.18143901117524,36.9380360033818
1892,2018-05-18 20:43:24,-1.30250461040879,36.9530725032473
1893,2018-05-18 22:04:54,-1.14923796102426,36.6670427033374
1894,2018-05-19 01:00:54,-1.25848881082371,36.7894732033576
1895,2018-05-19 07:41:54,-1.53094540897235,37.268682302844205
1896,2018-05-19 07:41:54,-1.33210371027724,36.92618070314921
1897,2018-05-19 07:57:24,-1.2837332106542,36.8311715033114
1898,2018-05-19 09:00:54,-1.52143818132408,37.1155095786275
1899,2018-05-19 10:54:54,-1.3049175183177901,36.8265130020267
1900,2018-05-19 11:17:54,-1.29990335841306,36.824151932
1901,2018-05-19 11:18:24,-1.29990335841306,36.824151932
1902,2018-05-19 11:29:54,-1.11720711118115,37.008278403470705
1903,2018-05-19 13:56:54,-1.2559272384129199,36.6954911034031
1904,2018-05-20 00:22:54,-1.3657141918232198,36.766668829774794
1905,2018-05-20 04:08:54,-1.26426660944345,36.74698523415729
1906,2018-05-20 04:58:24,-1.29995168885473,36.7837743530607
1907,2018-05-20 05:34:54,-1.3261974102945,36.881100270584795
1908,2018-05-20 07:44:54,-1.32993671085357,36.87100697240471
1909,2018-05-20 07:45:24,-1.32993671085357,36.87100697240471
1910,2018-05-20 11:06:54,-1.32956976574454,36.855826213763706
1911,2018-05-20 11:26:54,-1.329137010416,36.8560730032446
1912,2018-05-20 11:46:24,-1.32983701041026,36.855809503272
1913,2018-05-20 11:46:54,-1.32983701041026,36.855809503272
1914,2018-05-20 11:47:54,-1.45226850969849,36.979885503046496
1915,2018-05-20 12:04:54,-1.32983701041026,36.855809503272
1916,2018-05-20 17:34:54,-1.32559992705083,36.7944915304479
1917,2018-05-20 17:35:24,-1.32559992705083,36.7944915304479
1918,2018-05-20 18:01:54,-1.31782632826419,36.7774232427875
1919,2018-05-20 22:17:54,-1.24479261558771,36.8676989548545
1920,2018-05-20 23:06:54,-1.31658533647308,36.833825221504796
1921,2018-05-20 23:41:54,-1.28198314426726,36.8153182024525
1922,2018-05-21 00:45:54,-1.31658533647308,36.833825221504796
1923,2018-05-21 00:47:24,-1.31658533647308,36.833825221504796
1924,2018-05-21 06:47:54,-1.23609381079254,36.890589303354
1925,2018-05-21 07:00:54,-1.23609381079254,36.890589303354
1926,2018-05-21 07:06:54,-1.25533001096377,36.6937600033924
1927,2018-05-21 07:15:24,-1.23609381079254,36.890589303354
1928,2018-05-21 07:19:54,-1.28586101065059,36.8265680033102
1929,2018-05-21 07:34:24,-1.2699324107478998,36.807562203337
1930,2018-05-21 12:48:24,-1.2112058499307599,36.8746188770605
1931,2018-05-21 19:47:24,-1.2167011111468602,36.8951638112694
1932,2018-05-21 21:11:24,-1.2257561108727801,36.8849726032901
1933,2018-05-21 21:40:24,-1.2037443307379099,36.917527483384
1934,2018-05-22 04:54:54,-1.28953353349598,36.949391461245
1935,2018-05-22 05:05:54,-1.28953353349598,36.949391461245
1936,2018-05-22 06:34:54,-1.36455300990085,36.9112560029711
1937,2018-05-22 06:42:24,-1.35977236030308,36.9073065531349
1938,2018-05-22 07:08:54,-1.26505819538708,36.8044670116722
1939,2018-05-22 07:12:54,-1.21035331104329,36.78942090342
1940,2018-05-22 09:52:54,-1.29970801063929,36.787362003305
1941,2018-05-22 10:19:24,-1.26662371084323,36.746475403361
1942,2018-05-22 11:18:54,-1.2642848107128402,36.8537605033293
1943,2018-05-22 12:05:24,-1.16947586695668,36.7003023372162
1944,2018-05-22 12:19:24,-1.16947586695668,36.7003023372162
1945,2018-05-22 12:19:54,-1.16947586695668,36.7003023372162
1946,2018-05-22 15:04:54,-1.2685137619317,36.8839564533881
1947,2018-05-22 15:16:24,-0.9500589124977121,36.6006880038175
1948,2018-05-22 21:27:24,-1.31658533647308,36.833825221504796
1949,2018-05-22 23:20:54,-1.29769782625626,36.8697004335855
1950,2018-05-23 06:26:54,-1.2608639359911498,36.8418029074353
1951,2018-05-23 07:12:24,-1.4284451262343,36.960622855199496
1952,2018-05-23 07:16:24,-1.3956283759494201,36.9410248694783
1953,2018-05-23 07:23:54,-2.54716260531476,36.7873657017268
1954,2018-05-23 07:24:54,-1.4354819474804,36.9722119352453
1955,2018-05-23 07:25:54,-1.4201655098815802,36.9539895031033
1956,2018-05-23 07:27:24,-1.4311140649083602,36.9636328215386
1957,2018-05-23 07:56:24,-1.42015397803976,36.9540057070732
1958,2018-05-23 08:38:24,-1.2871533102826203,36.827375553154795
1959,2018-05-23 08:38:54,-1.2871533102826203,36.827375553154795
1960,2018-05-23 14:35:54,-1.16947586695668,36.7003023372162
1961,2018-05-23 14:38:24,-1.3309044025568701,36.8644741895724
1962,2018-05-23 15:07:54,-1.29892435544671,36.7691932753059
1963,2018-05-23 15:49:24,-1.31940341047921,36.8413945032619
1964,2018-05-23 16:16:54,-1.3522471842738102,36.7629592711869
1965,2018-05-23 17:28:24,-1.3285224027756002,36.880780019064396
1966,2018-05-23 18:16:24,-1.32993671085357,36.87100697240471
1967,2018-05-23 20:14:24,-1.3938265168451203,36.9393222940241
1968,2018-05-23 20:25:24,-1.33139815369328,36.8885547604
1969,2018-05-24 06:16:54,-1.29835777705315,36.8864014706279
1970,2018-05-24 07:28:54,-1.25936693070694,36.843122763198
1971,2018-05-24 08:12:24,-1.32540219602396,36.8481301588456
1972,2018-05-24 08:12:54,-1.32540219602396,36.8481301588456
1973,2018-05-24 09:18:54,-1.2463903607700801,36.879987753345205
1974,2018-05-24 09:19:24,-1.2463903607700801,36.879987753345205
1975,2018-05-24 09:20:54,-1.2463903607700801,36.879987753345205
1976,2018-05-24 09:21:24,-1.2463903607700801,36.879987753345205
1977,2018-05-24 12:26:54,-1.26462960798184,36.8019669784754
1978,2018-05-24 13:38:54,-1.2841550922951002,36.8243672137723
1979,2018-05-24 17:31:54,-1.26744143487214,36.835518402312104
1980,2018-05-24 18:25:24,-1.2562189748168,36.8552681770652
1981,2018-05-24 18:49:54,-1.2341187738706598,36.8734989333895
1982,2018-05-24 19:28:54,-1.26378897205483,36.7639349848911
1983,2018-05-24 20:50:24,-1.25590141063773,36.695500157898294
1984,2018-05-25 01:25:54,-1.14923796102426,36.6670427033374
1985,2018-05-25 02:06:24,-1.14923796102426,36.6670427033374
1986,2018-05-25 02:06:28,-1.14923796102426,36.6670427033374
1987,2018-05-25 06:02:24,-1.34153301048929,36.7574700032607
1988,2018-05-25 06:28:54,-1.3426767252361202,36.7665419116281
1989,2018-05-25 06:32:54,-1.29192813904035,36.8056978857
1990,2018-05-25 06:33:24,-1.35604101041853,36.7620765032421
1991,2018-05-25 06:59:24,-1.26733651076326,36.8049000033412
1992,2018-05-25 08:33:24,-1.26058993504824,36.7185158632065
1993,2018-05-25 08:41:54,-1.33221701063897,36.675211003299204
1994,2018-05-25 11:16:24,-1.2562189748168,36.8552681770652
1995,2018-05-25 13:10:24,-1.33143606788501,36.8885257668545
1996,2018-05-25 14:47:24,-1.26426660944345,36.74698523415729
1997,2018-05-25 14:47:54,-1.26426660944345,36.74698523415729
1998,2018-05-25 17:51:54,-1.12530078989231,37.0032974712197
1999,2018-05-25 18:11:54,-1.74095780823743,37.1290255026216
2000,2018-05-25 21:59:54,-1.2593923107501201,36.8423208033394
2001,2018-05-26 07:11:54,-1.21549909291289,36.8351503322735
2002,2018-05-26 07:42:54,-1.37255583056238,36.92049112134529
2003,2018-05-26 07:52:24,-1.2099404810991299,36.8331729465306
2004,2018-05-26 11:51:24,-1.31435138551052,36.807908528274496
2005,2018-05-26 15:42:24,-1.2067878109736,36.8549914034029
2006,2018-05-26 18:21:24,-1.24478301088143,36.866854236923
2007,2018-05-27 14:03:54,-1.23380161279392,36.8731698056837
2008,2018-05-27 14:04:54,-1.25886291168293,36.91377993561
2009,2018-05-27 14:49:24,-1.06796201135107,37.0512400035212
